natx =     2587
    x       y        z       iph  
     -7.17790      4.93792     27.38790   4     28.74026
     -2.85791     15.50792     24.02790   4     28.74027
     -8.03788     -8.35998     26.29790   4     28.74155
     -6.79788    -27.72788      3.33000   4     28.74258
     -4.82788     27.84580     -5.25001   4     28.74473
     -1.90790     27.53582      8.04001   2     28.74897
    -26.98579     -4.69998      8.73999   4     28.75257
     12.36000     12.15791    -22.93790   4     28.75294
     -2.47789    -21.19789     19.26790   2     28.75313
      8.45000     27.35582     -2.67000   4     28.75539
      1.77001      2.66002     28.57791   4     28.75596
     -9.35790     16.82791    -21.35790   4     28.75602
     28.49792     -0.45998     -3.82000   4     28.75648
     -4.78790     -4.94999    -27.92790   4     28.76445
     -7.95789    -23.99788    -13.72790   4     28.76946
    -22.93790    -15.33999     -8.13999   4     28.77016
    -10.04789    -26.50790      4.94000   4     28.77555
     14.43001     20.77792    -13.72790   4     28.78198
    -17.09789     -2.99998    -22.95790   4     28.78198
     20.33000    -17.75999     -9.99000   4     28.78413
     18.59002     -8.84000    -20.13789   2     28.79703
    -15.51790     23.04792     -7.64001   4     28.81634
     14.26002    -17.72998     17.68790   4     28.81948
     -3.95789     26.93791      9.46791   4     28.82632
     23.32790    -16.85999     -1.64999   2     28.83007
     -4.59789    -27.08788      8.73999   4     28.83195
     18.23000    -22.28789     -1.55000   4     28.83549
     26.36791     11.16791      3.41001   2     28.83777
     -9.32790    -26.77790     -5.25999   4     28.83978
      9.98001      2.22001    -26.96790   4     28.84089
    -28.39578      3.08001     -4.03000   2     28.84524
     15.09000    -21.32788     12.22791   2     28.84629
    -16.20790     -1.89999     23.78790   2     28.84736
     28.15791     -4.19999     -4.67000   4     28.84990
    -18.44790     16.56792     14.74789   4     28.84998
    -10.97788    -12.17000    -23.74790   2     28.85456
     26.36791    -11.21999      3.41001   2     28.85798
     16.55001    -22.01789     -8.61999   4     28.86165
     -2.81790    -22.64789     17.66790   4     28.86213
    -26.41580      8.44792     -8.00999   3     28.86731
     -1.10999     -9.93000    -27.08790   4     28.87198
     -2.05790     27.01581     -9.99000   4     28.87714
      1.07001     14.96790    -24.68790   4     28.89075
     19.32000      6.51790    -20.47790   2     28.89792
     23.11790     -0.48998     17.33791   4     28.90122
     -7.67789     18.80792     20.55791   4     28.90183
      6.15000     13.89792     24.58789   4     28.90569
    -19.75790     -2.40999    -20.96790   3     28.91082
     25.62790      8.92791      9.98789   4     28.91807
     15.87000     23.62792     -5.12000   4     28.91972
    -15.20790    -15.47998     19.11790   1     28.92065
    -21.84790      1.88000    -18.85789   3     28.92205
    -20.20790      9.77792    -18.23790   4     28.92383
      7.51000    -23.84788     14.54790   2     28.92686
     25.18791     12.31791     -7.13999   2     28.93339
      6.73000     16.45791     22.84790   3     28.95138
     15.21000    -17.44998    -17.38790   4     28.95142
    -14.69790     -3.88999     24.63791   4     28.95146
      3.42000      0.29001    -28.74790   4     28.95207
      5.09000     28.23582     -3.91999   4     28.95749
     -9.03788     21.42791    -17.25789   3     28.95986
    -17.77790     -7.76999     21.50790   4     28.96577
    -18.99790    -16.78999    -14.02790   4     28.97595
     -9.03788     -0.95999     27.51791   3     28.98000
    -22.62790    -16.91999      6.47001   4     28.98567
    -12.69790     14.63790    -21.55789   4     28.98702
     18.23000     22.48791     -1.55000   4     28.99037
     12.49001     25.33791     -6.61001   3     29.01210
     12.79001    -22.66788     12.81790   4     29.01234
    -16.32790     23.29790     -5.69000   2     29.01325
     11.41002    -12.17000    -23.74790   2     29.02171
     28.44790      0.91000     -5.69000   2     29.02563
     15.60000      2.41001     24.37789   4     29.04221
      8.76000      8.18790    -26.45791   4     29.04824
     -1.51790    -28.58789     -4.97000   4     29.05637
    -13.74789    -24.85789     -6.13999   4     29.06233
    -18.15789     -8.21999    -21.15789   2     29.06773
     18.12000     14.03791    -17.87790   4     29.06917
     26.87790      8.44792     -7.16001   2     29.06983
    -21.08790     -4.18999     19.56790   4     29.07160
     13.41002     -4.28999     25.43789   2     29.07437
     20.90000      8.32792    -18.41790   4     29.07547
      2.75000    -21.29788     19.60790   4     29.07975
      2.63000     19.97791    -20.96790   3     29.08069
    -25.42578    -14.08998      0.89999   4     29.08278
     27.91791     -2.75998     -7.67999   4     29.08624
      2.40001     -9.02998    -27.54791   4     29.08931
     -2.43789      8.93792    -27.57791   4     29.09245
     28.55792      2.90002     -4.78000   4     29.10005
    -13.93790      4.96792    -25.05790   4     29.10058
     -0.42000      0.16001    -29.09789   2     29.10136
     -3.69790     14.75790    -24.80790   2     29.10158
    -19.63790    -21.29788     -2.77999   4     29.10284
     16.34001    -11.73999     21.02790   4     29.10320
      9.69000     14.63790     23.21791   4     29.10731
      6.73000    -28.31790      0.46000   3     29.11027
     19.19001    -15.41000    -15.54790   4     29.11120
      0.76000     12.94791    -26.07790   2     29.12529
     -3.06790     28.90580      1.91000   2     29.13083
    -27.96580     -7.45000     -3.36000   4     29.13551
      1.74999    -14.52999    -25.20790   4     29.14827
     18.43001     21.07792      8.10999   4     29.14989
    -13.74789     19.91791     16.24791   4     29.14999
     11.01001     -6.96998     26.07790   3     29.15232
    -24.64579    -12.43999      9.36790   3     29.15349
    -13.92789     16.32792     19.73791   4     29.15771
      7.35001    -26.68790      9.16999   4     29.16085
    -17.00789    -12.48999    -20.12789   4     29.16161
    -14.50790     11.86791     22.35790   3     29.17537
    -14.87790    -23.84788     -7.84000   2     29.18114
     -3.06790    -15.87000     24.29790   2     29.18316
    -20.61789    -19.72788      6.19001   4     29.19936
     24.15791      2.66002    -16.19789   4     29.20705
    -17.77790    -23.02788      2.71001   4     29.21782
    -14.50790     11.86791    -22.41790   3     29.22137
      8.94000     26.95792     -6.91999   4     29.23250
    -16.20790    -24.28789      1.40000   2     29.23282
      6.60000    -26.52789    -10.36000   3     29.23386
     20.41000     19.21791     -8.28999   4     29.23388
     -2.34789     16.48791    -24.02790   4     29.23532
    -12.38790     -0.54000     26.47790   4     29.23749
     -1.22789    -16.26998    -24.26790   4     29.24297
     22.07792    -16.23998    -10.19999   2     29.24400
     19.91001    -21.19789     -3.12000   2     29.24882
     -1.97790    -25.55789     14.09791   4     29.25524
    -22.77790    -15.64999      9.60790   4     29.25862
     24.04790    -16.66999      0.45000   4     29.26418
    -21.23790    -18.56790      7.82000   2     29.27401
    -23.39788    -16.90998     -4.85999   3     29.27504
     16.30000    -20.90788    -12.42000   4     29.27603
     21.23000     -3.48998    -19.85789   3     29.27846
      6.86001     -2.82999     28.32790   3     29.28376
    -13.92789     -6.05998    -25.03789   4     29.28490
     23.19792     15.37791      9.10999   2     29.28507
    -11.37789     -6.96998     26.07790   3     29.29324
    -14.14790    -18.58789     17.67791   2     29.29473
    -23.90580     16.18791     -4.97000   4     29.29567
      6.06000     23.29790     16.69790   2     29.29737
    -26.64579      5.66790    -10.79001   2     29.30098
     21.71790     16.88791     10.08790   4     29.30246
      8.64001     12.98791    -24.80790   4     29.30473
     14.43001    -23.99788      8.66000   4     29.31073
     19.52999     -6.87998    -20.74790   4     29.31263
      1.92001     -8.81000     27.89790   3     29.31885
    -26.06578      7.80791    -10.96000   4     29.33445
     21.42791    -12.17000     15.92789   2     29.34215
    -29.17580      2.41001      1.98999   4     29.34272
     21.39791     14.40791     13.98789   3     29.34484
     -6.44789     -2.93998     28.47790   4     29.34637
     -6.78790    -19.97789    -20.39791   4     29.34734
     15.60000     24.79791      1.98999   4     29.36421
     25.32790     -7.57998    -12.79001   4     29.36908
     -0.24000      5.46791     28.85791   4     29.37235
      6.11002     21.92792     18.56790   4     29.37572
      0.94000    -16.85999    -24.03789   2     29.37623
    -28.90580      1.24002     -5.12000   4     29.38192
     14.72000     15.28791    -20.32790   2     29.38745
     21.27791     -9.93000     17.68790   4     29.39755
    -24.91578      2.92001    -15.32790   4     29.39842
    -16.23790     13.89792    -20.18791   4     29.40022
      3.39000     27.98581      8.36000   4     29.40387
    -10.04789     -4.12000     27.32790   4     29.40661
     14.72000     -7.09999     24.44790   2     29.40728
     12.77001    -26.32788     -3.00000   2     29.41480
     16.55001     22.75791     -8.61999   4     29.43007
     28.20790     -4.72000     -6.96000   2     29.43477
     26.96790    -10.51999      5.35001   4     29.43740
     28.37792      7.69790     -1.43999   4     29.43871
      8.60000    -27.62788      5.43001   4     29.44053
     16.22001     -8.30000     23.12791   4     29.44281
     20.04001     -5.89999     20.74790   4     29.44295
    -13.30790     -0.60998    -26.25790   3     29.44401
     26.33791     10.37791     -8.09999   4     29.44480
     -7.24790    -12.55999    -25.62790   2     29.44613
     -2.85791    -29.26788      1.64000   4     29.45278
     16.81000     14.93790     19.02790   4     29.45807
      2.18000    -12.60998     26.53790   4     29.46225
     -8.47790     25.27791     12.53790   4     29.46262
     -5.30790    -16.72998     23.66791   4     29.46584
     21.40791     -0.40999    -20.24791   4     29.46938
    -14.00788    -23.99788     -9.82001   4     29.47120
     16.32002    -22.90788      8.83001   2     29.48022
      3.94000    -28.20788     -7.64001   4     29.48861
    -28.99580      4.48002      2.95999   2     29.48879
     -9.35790    -27.94789      1.03000   4     29.49094
     -5.40789     27.50582     -9.15999   4     29.49103
    -20.63790      7.85791     19.56790   4     29.50546
     13.02000      9.22791    -24.81790   4     29.50598
     -9.32790     -4.39000    -27.64789   4     29.50742
    -14.87790     20.92792     14.54790   2     29.51222
    -26.06578      7.80791     11.42790   4     29.51247
    -28.22579      0.37000     -8.61999   4     29.51502
     -1.03998    -20.63788     21.07789   4     29.51748
    -20.25789    -20.92789     -4.85999   2     29.52928
      2.54000      7.35792    -28.48791   4     29.53221
    -10.94788      6.67791    -26.60791   3     29.53695
      5.49001      9.10791    -27.55789   4     29.53865
     -4.06790     25.17790     14.92789   3     29.55193
     27.76791      9.89791      2.26001   4     29.56575
    -26.18578     13.54790      2.25001   2     29.56862
     19.95001    -13.44998     17.19789   4     29.57486
    -19.98790     13.35792     17.22789   4     29.57618
     10.63000     19.44792     19.58791   4     29.57879
      0.07001     -3.01999     29.42791   3     29.58255
      8.60000     -5.23998     27.81791   4     29.58468
     -6.78790      6.50792    -28.05790   2     29.59180
      3.88000    -29.08788     -3.80999   3     29.59181
    -24.64579      9.94791    -13.02000   3     29.59554
    -26.64579      5.66790     11.59789   2     29.60801
     -1.25789      7.78790     28.53790   2     29.60820
     24.85791     -8.54998     13.62790   4     29.60975
    -19.57788     -9.54998    -20.05790   4     29.61106
     -9.36790    -13.15999    -24.81790   4     29.61201
    -28.83579     -2.93998      6.09000   4     29.61815
    -12.40789    -20.16789     17.80789   4     29.62804
    -21.57788     15.37791    -13.27791   2     29.63761
     26.08790    -14.06999      0.07001   3     29.64031
    -20.62790    -21.26788      1.04999   4     29.64684
     12.77001     18.44792     19.38790   2     29.65282
      5.53001    -25.14788     14.70791   4     29.65332
     12.34001    -26.50790      4.94000   4     29.65381
      5.29002     19.38792     21.81790   4     29.66305
     -0.67000    -27.88789     10.08790   4     29.66394
    -27.24578    -10.05998      6.07001   2     29.67121
      2.13001     23.84791     17.52791   2     29.67300
    -25.24581     15.50792      1.64000   4     29.67382
     15.09000     23.44792    -10.15999   2     29.67724
      0.47001    -29.50788      3.15000   4     29.67926
      3.93002    -28.94789      5.25001   4     29.68144
      0.07001    -25.40789    -15.34789   3     29.68373
     13.41002     18.09791    -19.33791   2     29.68699
      4.61000     21.74792    -19.67789   4     29.68911
    -26.34579      4.55000    -12.91999   4     29.69393
     -2.52788     25.30791    -15.32790   4     29.69554
    -20.62790      1.12002    -21.33791   4     29.69968
     -2.52788      2.92001     29.44790   4     29.70009
     20.33000    -17.75999     12.39790   4     29.70579
    -27.79579      5.11792     -9.15999   4     29.71034
    -22.69788    -16.23998    -10.19999   2     29.71482
     29.11790     -5.92999      0.46000   3     29.71917
     21.34792    -20.63788     -1.31001   4     29.72157
    -23.64579      7.78790    -16.23790   2     29.72279
     11.44002      6.67791    -26.60791   3     29.72287
     22.00791     -5.61999     19.17790   2     29.72750
     17.08000      5.65792     23.66791   4     29.73059
     13.36000    -24.11788     11.13791   2     29.73575
     24.92790    -15.02998     -6.10001   4     29.74072
    -23.39788      5.47792     17.52791   3     29.74384
     22.92790      1.88000    -18.85789   3     29.74631
    -28.55579     -8.30000      0.74001   4     29.74678
    -18.45788     15.82791    -17.13789   4     29.74766
    -19.84790    -15.02998     16.28789   4     29.75122
     16.44002      3.90002    -24.48791   4     29.75133
      0.47001     15.26792     25.53790   4     29.75760
    -16.85789     19.62792     14.70791   4     29.76182
     24.85791     13.83792     -8.76000   4     29.76813
    -12.40789      2.22001    -26.96790   4     29.76831
     -1.32789      0.93002     29.72791   2     29.77208
    -24.73579     16.48791     -1.64000   4     29.77247
     -3.09788    -20.85789    -21.01789   3     29.77248
    -13.93790    -17.41998     19.71790   4     29.77442
     13.36000    -24.11788    -11.24999   2     29.77791
     27.87791      9.10791     -5.16999   4     29.78020
     18.56002    -11.17000    -20.44790   4     29.78858
     -2.05790     27.01581     12.39790   4     29.79593
      8.46001    -28.44788     -2.64999   4     29.79725
    -28.45578     -0.51998      8.83001   2     29.79884
    -20.46789     13.57790    -16.87790   3     29.80197
     18.56002     11.21791    -20.44790   4     29.80658
    -18.96790    -22.09789     -6.36000   4     29.80851
     17.56002    -16.93000     17.13789   4     29.81084
      9.98001    -27.58789     -5.30000   3     29.81245
     -1.10999     12.45790    -27.08790   4     29.83598
     -7.66790     15.28791     24.44790   2     29.83650
     25.62790      8.92791    -12.40001   4     29.83718
     22.17790     13.87790    -14.35790   4     29.84300
     -7.11790    -28.30789      6.25001   3     29.85069
      0.39000     20.21791     21.95790   4     29.85071
     28.53790     -8.48998      2.19999   4     29.85518
    -29.18578     -5.33998      3.33000   4     29.85656
    -21.62790    -19.66788     -6.10999   4     29.86509
    -25.19579     -7.19999    -14.32790   3     29.86564
      6.60000    -26.52789     12.02790   3     29.86569
     21.99790    -15.64999    -12.78000   4     29.86902
     25.77790      5.59792    -14.02790   4     29.87672
    -13.74789     -9.39998    -24.80790   4     29.87969
    -21.99790     20.21791     -0.43000   4     29.88070
      1.77001     25.04792    -16.19789   4     29.88148
      9.81000     14.95792    -23.93790   2     29.88308
      9.98001     -5.19999    -27.68790   3     29.88746
     -4.15790     -3.25999     29.41790   2     29.88860
      4.03000     16.93790     24.29790   4     29.89183
    -28.42578      8.23792     -4.21000   4     29.89335
     -0.97999     21.97791    -20.24791   4     29.89928
     14.71001    -25.96788     -1.82999   4     29.90091
    -15.52789     19.55791    -16.44790   3     29.90252
      8.64001     -2.46999    -28.52789   4     29.90972
     -1.48790    -14.05998     26.35790   4     29.91047
     27.88791     -7.48998     -7.79999   2     29.91112
     19.57000     22.12791     -4.72000   4     29.91501
      1.07001    -29.80790     -2.30000   4     29.91564
    -10.76789    -25.57788    -11.18999   4     29.92309
    -10.76789    -25.57788     11.19791   4     29.92606
    -16.39788      7.69790    -23.82789   4     29.93187
      0.76000     25.10792     16.27791   4     29.93251
     26.96790     11.86791      5.35001   4     29.94558
     15.59002     17.04792    -19.05790   4     29.94802
     14.00000     -8.19999    -25.17790   3     29.95274
     17.60000     17.43791     16.84790   4     29.96152
     15.94001     19.44792    -16.29790   4     29.96543
    -28.13579     -7.88999     -6.64001   3     29.96605
     19.21000     -9.51998     20.93790   4     29.96749
      6.18000     20.48791    -20.98790   2     29.97396
     29.24791     -2.82999      5.94000   3     29.97887
      7.23002     -9.73999     27.41790   3     29.98136
     -6.51790     23.62792     17.26790   4     29.98236
      9.08000     21.77792     18.51790   3     29.99395
    -26.34579     -1.30998    -14.27791   4     29.99459
     22.07792    -16.23998     12.18791   2     29.99527
    -20.20790    -12.60998    -18.23790   4     29.99987
