natx =     2556
    x       y        z       iph  
     -9.43789     25.42789     -9.75000   3     28.82210
     20.58791    -19.39791      5.53001   4     28.82225
     -7.48998    -23.14790     15.45791   2     28.82485
    -25.87790      1.57000    -12.60790   3     28.82863
     21.80790    -11.04791     15.29790   3     28.83863
     -9.52789    -12.80792     24.01790   4     28.83891
    -25.53790    -12.35792      5.18000   4     28.83981
    -19.56790     14.93998    -15.02790   4     28.84343
     11.25001    -24.74582     -9.64999   4     28.84511
     -1.55000     28.61789     -3.28999   4     28.84806
     16.95789     23.33789      0.45000   4     28.85186
    -15.65790     18.36999     15.80790   4     28.85335
    -12.38790     12.91999    -22.63791   3     28.85933
     25.77790      5.63998    -11.71789   2     28.87245
     12.86001      9.57998     24.01790   4     28.87932
     -9.41790     26.90788     -4.64999   4     28.88517
     25.01790    -14.33790      1.71999   2     28.88649
    -26.93791     -9.31791      4.69000   3     28.88720
     23.84791    -16.30791      0.85000   4     28.90316
     17.95789     -5.81790    -21.89790   4     28.91110
      4.53001    -28.25581      4.12000   4     28.91170
     -2.57000    -14.67791     24.77790   4     28.91349
     15.20790     15.47998    -19.11790   1     28.92065
      1.97000     28.45789     -4.82000   4     28.93034
     17.67791    -15.45791     16.89789   4     28.93085
     -4.36998      5.92999     27.98790   4     28.94104
     12.03000    -16.42790    -20.56790   4     28.94193
     20.83790      6.22999     19.09791   4     28.94410
     19.69790    -20.84790     -3.89001   2     28.94434
    -25.62790    -12.72790     -4.37001   4     28.94625
     21.80790     11.33999     15.29790   3     28.95178
     15.31791    -16.07792    -18.57791   3     28.95300
     18.44790    -20.36791     -9.13001   4     28.95745
    -24.98790      4.95999    -13.76789   4     28.95775
    -22.22789    -14.60790    -11.46789   4     28.96520
     16.14790     -1.38001     24.00791   2     28.96617
     -0.31000    -28.63580     -4.37001   4     28.96899
     18.67791    -22.13792     -0.71001   2     28.97337
     20.69790    -20.18791     -1.89999   4     28.97525
     -9.41790      4.51998    -27.03789   4     28.98576
     -4.55000     -9.31791     27.07790   3     28.99549
    -20.62790     20.05000     -3.64999   4     28.99716
     22.54791    -14.60790     10.92001   4     29.00079
    -18.12789    -22.61791     -0.95001   3     29.00160
     -5.42000    -28.17580      4.31999   4     29.01576
     -6.64001    -27.41582      6.80001   3     29.01649
     16.59790      4.58999     23.35790   4     29.01982
    -23.32790      7.78000     15.42791   4     29.02998
    -19.32790    -10.51790    -18.93790   3     29.03167
    -19.81790      4.91999     20.64789   3     29.03947
    -15.30788    -24.63791     -1.43000   4     29.04139
    -24.95790    -14.67791      2.39000   4     29.05253
     11.14000    -26.50582     -4.19001   3     29.05536
     17.74790     22.83790     -2.83001   4     29.06142
    -13.78790    -24.81580      6.22999   2     29.06446
      5.85000      9.91999     26.68790   4     29.06669
    -23.93790    -16.15791     -3.28999   4     29.06760
    -22.33788    -16.64791      8.30000   3     29.06930
    -25.68790    -13.60790     -0.54000   3     29.07464
     15.03791    -19.07792    -15.98789   2     29.08124
     12.00000    -26.46581     -1.18000   4     29.08318
     23.80790    -12.63790     10.95001   2     29.09356
    -11.24790    -26.50582     -4.19001   3     29.09691
      8.71001     26.25790      9.01999   4     29.09814
     20.73791     -9.66790     17.97791   4     29.09870
     -0.45000    -12.83792     26.11790   3     29.10600
     23.08790    -17.42791      3.24000   3     29.10809
     -4.70999      6.92999    -27.87791   4     29.10990
     11.14000     -4.11792    -26.57791   3     29.11085
    -14.42791     25.30789      0.03000   2     29.13167
     21.38790     -8.80791    -17.71790   2     29.13667
    -22.70789     12.64999    -13.17790   3     29.14323
     22.43792    -16.64791      8.30000   3     29.14623
     -6.42000     28.42789     -0.42000   2     29.14683
    -13.78790     19.96000    -16.15791   2     29.14765
    -11.24790     -4.11792    -26.57791   3     29.15232
      0.36000    -13.10791    -26.03789   4     29.15336
    -19.58789     -4.68791     21.07789   4     29.15372
     -6.45000     14.99000    -24.16790   4     29.16144
      9.16001    -18.64791    -20.47790   4     29.17181
     22.07790     -6.24790     18.01789   4     29.17386
     -8.28999     27.93788     -1.43000   4     29.17695
     24.89790    -14.65792      4.10001   4     29.18167
     24.07790    -15.14790     -6.51000   2     29.18191
      7.08002    -28.17580      2.77999   3     29.18442
     19.81790      7.70999    -19.99790   4     29.19091
     -4.36998     28.31790      5.60000   4     29.19520
     14.06791     25.54789      1.49000   3     29.20309
     20.69790      2.19999     20.48791   4     29.20612
     19.14790    -12.72790     18.01789   4     29.21106
     22.54791    -14.60790    -11.46789   4     29.21149
     13.69000      9.27999    -24.08790   4     29.21919
     16.86790    -23.57791      3.72000   4     29.22810
    -12.58789     20.59790     16.49791   4     29.23883
     12.17002      1.39000     26.55789   4     29.24659
    -28.80790     -4.18790     -2.84000   4     29.24892
      8.42000     -4.49791     27.64789   4     29.24950
      8.03000    -24.35790    -14.11790   4     29.27633
     10.42000    -11.85791    -24.65790   4     29.27795
     -1.79000     26.40789     12.52001   4     29.28022
     13.72000    -20.96790    -15.14790   4     29.28054
     23.80790    -12.63790    -11.43789   2     29.28067
     -4.78000     28.83790     -1.89001   4     29.29240
     20.59790    -18.36791     -9.86789   4     29.30919
     23.80790     10.24000    -13.68789   4     29.30925
      6.80001     27.35788     -8.06000   3     29.31991
     -6.79000     13.30999     25.22790   4     29.32075
      0.05001     28.12789      8.30000   3     29.32696
    -11.00788     26.69788      5.21000   4     29.34441
    -13.22789     26.12789      1.91000   4     29.34777
     -7.73001    -22.24791     17.51790   4     29.35301
    -21.68790      4.95999    -19.14790   3     29.35317
    -13.18788    -26.21581     -0.76000   2     29.35586
     18.67791     22.63788     -0.71001   2     29.35715
    -26.62790      7.90000     -9.52001   4     29.36129
    -11.96790     10.52999    -24.65790   4     29.36194
      9.90000     21.13789    -17.83789   4     29.37705
    -26.15789     13.34999     -0.86999   3     29.38051
     11.18000      1.54000    -27.12789   3     29.38174
    -11.20790      1.54000    -27.12789   3     29.39236
    -23.93790      0.34999     17.05790   4     29.39588
    -21.11790     20.44790      0.60000   4     29.40140
    -21.21789     -8.02790    -18.70789   4     29.40461
    -17.78790      9.18999    -21.53790   4     29.40657
     -3.76000    -29.00581     -3.09000   4     29.41127
    -10.27788     -5.37791     27.02790   3     29.41198
      0.17001     27.73789     -9.78000   2     29.41204
    -10.24790     -0.39002     27.56790   2     29.41362
     -9.65789     16.66999    -22.23790   2     29.42257
      8.69000    -28.05580     -1.85000   4     29.42901
      5.00000     28.91789     -2.19999   4     29.42931
    -12.75790    -14.35792     22.29790   4     29.42975
     -4.78000    -15.93790    -24.27791   4     29.43267
    -28.80790      6.03999     -0.42000   2     29.43727
     18.74790    -17.34791     14.65789   3     29.44975
     20.29790     21.32790     -0.64999   4     29.45007
     28.73791      4.18000     -4.95001   4     29.45917
    -14.35790    -24.35790      8.27000   4     29.45929
     14.24791      3.30998    -25.57791   2     29.46503
     -2.57000     -7.54790     28.36791   4     29.46717
     11.38002     26.69788      5.21000   4     29.48603
    -10.87790    -14.53792     23.23790   2     29.49033
     -3.15000     10.02998     27.56790   4     29.50444
     11.18000    -20.84790     17.64791   3     29.51400
    -29.06789      2.96998      4.16999   4     29.51528
     -8.66790     23.80790    -15.14790   4     29.51961
    -11.20790    -20.84790     17.64791   3     29.52458
     21.19792      0.78998    -20.55789   4     29.53985
    -26.32790      2.01999     13.25789   4     29.54675
     -7.58999     27.77790      6.61999   4     29.54732
    -19.32790     11.87000    -18.93790   3     29.54841
     -3.19999      4.25999     29.06791   2     29.55217
    -18.12789     -0.23001    -23.33791   3     29.55218
     14.24791     25.69788     -3.19001   2     29.55605
    -22.05790     -8.36790     17.81790   2     29.56435
     -7.73001     22.52789     17.51790   4     29.56579
    -12.75790    -14.35792    -22.47790   4     29.56636
      5.43001     -9.33790     27.52789   4     29.57138
     25.44790      6.15999    -13.74789   4     29.57272
     27.99790     -7.18790     -6.30000   4     29.58443
     14.82791    -12.52791    -22.32790   2     29.58632
     29.46792     -2.25001     -1.43000   4     29.58827
     16.27791      8.05998     23.35790   4     29.58927
     -8.31999    -19.22791    -20.89790   3     29.59150
    -10.85788     23.28789     14.69790   4     29.60149
      7.92001    -22.16792     17.95789   4     29.60792
    -20.24789    -18.56792    -11.04789   4     29.61082
     16.50790    -11.09791    -21.93790   4     29.61327
    -10.21788    -20.99790    -18.21791   4     29.61772
     18.01792    -16.45791    -16.78790   4     29.61995
    -28.49789      8.05998      0.97000   4     29.63164
    -24.18789      2.98999    -16.85789   4     29.63414
     17.21791    -23.01792     -7.22999   4     29.64041
    -22.69790     -6.24790     18.01789   4     29.64584
    -24.95790     14.84000      5.98001   4     29.64596
     14.81790     22.21789     12.87790   4     29.64869
     -9.65789     16.66999     22.53790   2     29.64996
    -20.80790    -21.10792     -0.80001   4     29.65051
    -22.21789    -17.03791     -9.78000   2     29.65760
     17.95789     -5.81790     22.87790   4     29.66028
    -21.87790    -10.79791    -16.86790   4     29.66081
     23.58791     -8.51790     15.83789   4     29.66114
     -8.16999      7.49999    -27.51791   3     29.66874
    -27.79789     -4.24790      9.46001   4     29.66916
     25.93791      9.64999    -10.69790   4     29.67056
     14.82791    -12.52791     22.44790   2     29.67699
     -8.76788     -6.63790    -27.56790   4     29.68041
      5.00000    -15.85791    -24.58789   4     29.68228
     16.50790     11.28999    -21.93790   4     29.68579
    -20.59790    -16.38792     13.72790   4     29.68657
     19.81790     14.84000    -16.40789   4     29.70175
    -19.75790      8.04999    -20.66791   2     29.70420
     18.67791      0.24998    -23.09791   2     29.70590
     -1.64999     12.72000    -26.79789   4     29.70939
      2.80001     17.69999    -23.69791   4     29.71061
     13.30000    -24.14790    -11.07789   2     29.71079
     24.35790    -16.31791     -4.82000   4     29.71219
    -27.20790      9.69000      6.98001   2     29.71341
    -12.48790     -1.25001     26.93791   4     29.71802
     -9.65789    -28.10581      0.15000   2     29.71926
    -20.24789    -18.56792     11.34001   4     29.72104
    -23.41790      6.99000    -16.91791   4     29.72329
    -22.96790    -11.04791     15.29790   3     29.72552
     11.51000    -14.53792     23.23790   2     29.72930
      1.79000     28.38788     -8.66000   4     29.73334
     24.07790      7.24000     15.87790   2     29.73668
     26.82791    -10.09791     -7.91999   4     29.73938
     19.78790    -17.42791    -13.76789   4     29.74639
    -16.54790     24.70789      0.83999   4     29.74926
    -10.24790     21.99788    -17.20790   2     29.74959
     26.64791     10.08000     -8.57000   2     29.75168
     -4.64000    -21.93790     19.55789   4     29.75420
     -1.12000     16.38998    -24.80790   2     29.75429
     20.29790     -1.06000     21.73791   4     29.76013
    -27.64789      6.66998      8.78000   3     29.76547
     18.89789    -20.81790      9.78000   3     29.76851
     14.96790    -23.82791      9.74001   4     29.77709
     -1.06998    -29.75580     -0.55000   4     29.78011
     -5.00000     25.25789    -14.96790   4     29.78253
     21.26790     -5.99792     19.96790   2     29.78281
      1.17001     14.36000     26.06791   4     29.78447
     -5.04999     16.93998    -23.97789   2     29.78934
     27.81791     -9.33790      5.13999   4     29.79013
    -23.39788     18.38000     -1.51000   4     29.79204
     10.10999     26.63789     -8.70999   4     29.79350
     13.30000    -24.14790     11.31001   2     29.79811
     -7.06999     28.69788      3.80999   3     29.80049
    -12.92789      7.58999    -25.75791   3     29.80282
     -3.24000    -12.72790    -26.75791   4     29.80743
      8.44001      4.31999     28.26790   3     29.81561
    -13.69790     16.72000     20.53790   4     29.81604
    -16.79789    -10.84790    -22.11790   2     29.81690
    -28.83790     -7.39790     -1.77999   4     29.82485
     16.96790     16.60000    -18.06791   4     29.83151
    -22.96790     11.33999     15.29790   3     29.83531
      1.68999      7.24000    -28.89790   2     29.83894
     -1.18998    -21.59792    -20.55789   4     29.84147
    -25.33789    -15.12791      4.50001   2     29.85150
     11.53002     23.28789     14.69790   4     29.85457
     18.61791     -9.03791     21.51791   3     29.85516
    -11.96790    -11.85791    -24.65790   4     29.86390
    -21.18789     13.87000     15.83789   4     29.86875
     23.41790      1.46999     18.48791   3     29.87242
    -16.03789    -18.20790     17.43789   4     29.88012
     15.93790     -7.39790    -24.16790   4     29.88031
     -8.15999     -7.31791     27.79789   4     29.88076
    -10.38790     18.30999     21.20790   4     29.88209
     -7.34999      3.30998     28.78791   2     29.89518
      2.57000    -17.46791    -24.12791   3     29.89798
     -1.03000     29.37789      5.46999   4     29.90054
     14.81790    -22.55791     12.87790   4     29.90435
    -15.30788     16.60000    -19.60790   3     29.90587
      1.27000     20.44790    -21.78790   4     29.90723
     22.55791    -17.03791     -9.78000   2     29.91318
      7.08002     20.13789     20.95790   4     29.91479
      7.54000      8.37999     27.71790   2     29.92253
     -9.43789     25.42789     12.63790   3     29.92270
      0.51000    -10.79791     27.90790   4     29.92835
     -5.79000    -17.79791     23.35790   4     29.93128
     17.72790    -22.30791     -9.16999   2     29.93343
      7.92001     22.60788     17.95789   4     29.93875
     -9.70789    -26.37581     10.33000   4     29.94387
      9.20002     18.55999     21.62790   2     29.94795
     25.36791     15.08998      5.10999   2     29.95581
    -21.87790     11.58999    -16.86790   4     29.95825
    -10.27788    -27.76581      4.64000   3     29.96839
      1.89999    -29.90580     -0.60000   3     29.97210
     -7.27000    -26.06581     12.88791   4     29.97294
    -14.85789    -10.48790     23.82791   4     29.97536
    -11.13789    -24.74582     12.73791   4     29.97770
      8.60000     -2.42790     28.61789   2     29.98063
      9.80001     -1.79000    -28.27789   4     29.98138
      3.06000     28.54789      8.64001   4     29.98325
     10.95001    -23.62792     14.86789   2     29.98726
     -9.99790     15.21999    -23.83790   4     29.99752
      9.37001     -6.53792    -27.73789   4     29.99887
